"state_calc","year","variable","value"
"SC",2024,"homeless_col",0.164361718474793
"SC",2024,"insur_bin",0.891800479526997
"SC",2024,"urbrur",0.944104186330805
"SC",2024,"out_gi",0.981215043235622
"SC",2024,"out_gid",0.777034954155661
"SC",2024,"out_gic",0.748831481393535
"SC",2024,"seehcp",0.946926351795347
"SD",2016,"stigma_ahs",0
"SD",2016,"stigma_gss",0.924671382729425
"SD",2016,"stigma_family",0
"SD",2016,"knowledge_aware",0.119875468996731
"SD",2016,"risk_behavior",0.192117691182406
"SD",2016,"talkhiv",0.00705760995170124
"SD",2016,"illicit",0.120957374497259
"SD",2016,"homeless_col",0.109119307705678
"SD",2016,"insur_bin",0.774153405929473
"SD",2016,"urbrur",0.828094310828413
"SD",2016,"out_gi",0.994372757573029
"SD",2016,"out_gid",0.399679497523383
"SD",2016,"out_gic",0.739580550865988
"SD",2016,"seehcp",0.699947808595265
"SD",2018,"stigma_ahs",0.227398276478422
"SD",2018,"stigma_gss",0.36334601496361
"SD",2018,"stigma_family",0.218727625962624
"SD",2018,"knowledge_aware",0.25227662647583
"SD",2018,"risk_behavior",0.137362611246805
"SD",2018,"talkhiv",0.140554587044516
"SD",2018,"illicit",0.0983086555817175
"SD",2018,"homeless_col",0.127160707616112
"SD",2018,"insur_bin",1
"SD",2018,"urbrur",0.499680231581921
"SD",2018,"out_gi",0.989784736770101
"SD",2018,"out_gid",0.460746127511934
"SD",2018,"out_gic",0.413750175082666
"SD",2018,"seehcp",0.815357662595007
"TN",2016,"stigma_ahs",0.394740539871707
"TN",2016,"stigma_gss",0.822932597462529
"TN",2016,"stigma_family",0.543441427693625
"TN",2016,"knowledge_aware",0.445679017700353
"TN",2016,"risk_behavior",0.172832057886662
"TN",2016,"talkhiv",0.153513433686644
"TN",2016,"illicit",0.217720945281109
"TN",2016,"homeless_col",0.0118593553653547
"TN",2016,"insur_bin",0.886256575370748
"TN",2016,"urbrur",0.768652816260374
"TN",2016,"out_gi",0.954247404288686
"TN",2016,"out_gid",0.652643359967298
"TN",2016,"out_gic",0.90011980267927
"TN",2016,"seehcp",0.894845225141895
"TN",2018,"stigma_ahs",0.129909961161672
"TN",2018,"stigma_gss",0.399313659211177
"TN",2018,"stigma_family",0.311026643559369
"TN",2018,"knowledge_aware",0.328801559307679
"TN",2018,"risk_behavior",0.286674747788249
"TN",2018,"talkhiv",0.174626338455678
"TN",2018,"illicit",0.319155108170972
"TN",2018,"homeless_col",0.146325807853065
"TN",2018,"insur_bin",0.864070850749104
"TN",2018,"urbrur",0.857786696656478
"TN",2018,"out_gi",0.907488420629457
"TN",2018,"out_gid",0.703506815918098
"TN",2018,"out_gic",0.762285094241766
"TN",2018,"seehcp",0.865021938763178
"TN",2020,"stigma_ahs",0.128069722221829
"TN",2020,"stigma_gss",0.411442495369813
"TN",2020,"stigma_family",0.276986776090029
"TN",2020,"knowledge_aware",0.534828519176667
"TN",2020,"risk_behavior",0.23490341629219
"TN",2020,"talkhiv",0.204760942399623
"TN",2020,"illicit",0.30529186257586
"TN",2020,"homeless_col",0.135123826795309
"TN",2020,"insur_bin",0.748621367049708
"TN",2020,"urbrur",0.845009845258607
"TN",2020,"out_gi",0.951649999526534
"TN",2020,"out_gid",0.657990767923604
"TN",2020,"out_gic",0.78764274280445
"TN",2020,"seehcp",0.822082608238181
"TN",2022,"stigma_ahs",0.169001392763115
"TN",2022,"stigma_gss",0.384335917420855
"TN",2022,"stigma_family",0.303748023776839
"TN",2022,"knowledge_aware",0.596186404461425
"TN",2022,"risk_behavior",0.253235599128397
"TN",2022,"talkhiv",0.0976865727840349
"TN",2022,"illicit",0.266146292320399
"TN",2022,"homeless_col",0.0929606087153112
"TN",2022,"insur_bin",0.924379213294202
"TN",2022,"urbrur",0.840425271440865
"TN",2022,"out_gi",0.922232240422474
"TN",2022,"out_gid",0.797978295792441
"TN",2022,"out_gic",0.77728580104838
"TN",2022,"seehcp",0.866667810141152
"TN",2024,"stigma_ahs",0.178639733006252
"TN",2024,"stigma_gss",0.437607881088012
"TN",2024,"stigma_family",0.418755159121737
"TN",2024,"knowledge_aware",0.541807180005979
"TN",2024,"risk_behavior",0.425705375347592
"TN",2024,"talkhiv",0.177220040173104
"TN",2024,"illicit",0.378692095447908
"TN",2024,"homeless_col",0.188759624494469
"TN",2024,"insur_bin",0.788419964231517
"TN",2024,"urbrur",0.9088971948129
"TN",2024,"out_gi",0.920506094651155
"TN",2024,"out_gid",0.877705078229209
"TN",2024,"out_gic",0.872463083770429
"TN",2024,"seehcp",0.727214536562567
"TX",2016,"stigma_ahs",0.305540065121825
"TX",2016,"stigma_gss",0.542025911813747
"TX",2016,"stigma_family",0.428179513643908
"TX",2016,"knowledge_aware",0.46248382456576
"TX",2016,"risk_behavior",0.202449045570977
"TX",2016,"talkhiv",0.202676707761034
"TX",2016,"illicit",0.268574561785216
"TX",2016,"homeless_col",0.0854296305498644
"TX",2016,"insur_bin",0.789520809104599
"TX",2016,"urbrur",0.952781722546631
"TX",2016,"out_gi",0.902510352485455
"TX",2016,"out_gid",0.690462874606226
"TX",2016,"out_gic",0.777530644185773
"TX",2016,"seehcp",0.866391121298481
"TX",2018,"stigma_ahs",0.121362364802489
"TX",2018,"stigma_gss",0.38624932142962
"TX",2018,"stigma_family",0.209095664593183
"TX",2018,"knowledge_aware",0.31682636849756
"TX",2018,"risk_behavior",0.22306945646327
"TX",2018,"talkhiv",0.161198509076175
"TX",2018,"illicit",0.282106923948486
"TX",2018,"homeless_col",0.086050207794586
"TX",2018,"insur_bin",0.807401519647533
"TX",2018,"urbrur",0.930988372597802
"TX",2018,"out_gi",0.922718445349014
"TX",2018,"out_gid",0.670484276858543
"TX",2018,"out_gic",0.77297280850564
"TX",2018,"seehcp",0.845215930366379
"TX",2020,"stigma_ahs",0.103558128803804
"TX",2020,"stigma_gss",0.350397700746509
"TX",2020,"stigma_family",0.218809332344788
"TX",2020,"knowledge_aware",0.553424582931333
"TX",2020,"risk_behavior",0.256228197548798
"TX",2020,"talkhiv",0.167219096118306
"TX",2020,"illicit",0.354249065705136
"TX",2020,"homeless_col",0.108346390216307
"TX",2020,"insur_bin",0.706650559608463
"TX",2020,"urbrur",0.94748515300825
"TX",2020,"out_gi",0.964222689500883
"TX",2020,"out_gid",0.7743631818365
"TX",2020,"out_gic",0.805539402021292
"TX",2020,"seehcp",0.833077970782231
"TX",2022,"stigma_ahs",0.136136873454254
"TX",2022,"stigma_gss",0.418041393375712
"TX",2022,"stigma_family",0.220466067807995
"TX",2022,"knowledge_aware",0.521895327594307
"TX",2022,"risk_behavior",0.340719902778093
"TX",2022,"talkhiv",0.156145401405842
"TX",2022,"illicit",0.307601097681756
"TX",2022,"homeless_col",0.128939298274335
"TX",2022,"insur_bin",0.811261167507306
"TX",2022,"urbrur",0.927960634388357
"TX",2022,"out_gi",0.923772256678266
"TX",2022,"out_gid",0.76248815165355
"TX",2022,"out_gic",0.792509716726626
"TX",2022,"seehcp",0.803157776796243
"TX",2024,"stigma_ahs",0.164671678844759
"TX",2024,"stigma_gss",0.42247570192109
"TX",2024,"stigma_family",0.226458884545903
"TX",2024,"knowledge_aware",0.504924762548563
"TX",2024,"risk_behavior",0.397985285767429
"TX",2024,"talkhiv",0.169712768199211
"TX",2024,"illicit",0.324668211774445
"TX",2024,"homeless_col",0.141760048187267
"TX",2024,"insur_bin",0.821002568338125
"TX",2024,"urbrur",0.927576406773886
"TX",2024,"out_gi",0.921620240297384
"TX",2024,"out_gid",0.738316189692536
"TX",2024,"out_gic",0.771828831439027
"TX",2024,"seehcp",0.818346921722639
"UT",2016,"stigma_ahs",0.243771546612515
"UT",2016,"stigma_gss",0.443489761879748
"UT",2016,"stigma_family",0.562876604161751
"UT",2016,"knowledge_aware",0.531050717843522
"UT",2016,"risk_behavior",0.140943880128559
"UT",2016,"talkhiv",0.182685623678473
"UT",2016,"illicit",0.296684184913221
"UT",2016,"homeless_col",0.0729355626440314
"UT",2016,"insur_bin",0.825926601789723
"UT",2016,"urbrur",0.947386026249682
"UT",2016,"out_gi",0.948620845857129
"UT",2016,"out_gid",0.663446716759898
"UT",2016,"out_gic",0.818937892978964
"UT",2016,"seehcp",0.733522128911445
"UT",2018,"stigma_ahs",0.12884162918593
"UT",2018,"stigma_gss",0.359010431756375
"UT",2018,"stigma_family",0.265859068734469
"UT",2018,"knowledge_aware",0.399300328310976
"UT",2018,"risk_behavior",0.291275432736285
"UT",2018,"talkhiv",0.177475501825217
"UT",2018,"illicit",0.381167129068248
"UT",2018,"homeless_col",0.0552021325267868
"UT",2018,"insur_bin",0.899955524654685
"UT",2018,"urbrur",0.966422558861678
"UT",2018,"out_gi",0.930148540259581
"UT",2018,"out_gid",0.779123198613963
"UT",2018,"out_gic",0.898733972021532
"UT",2018,"seehcp",0.908829567731866
"UT",2020,"stigma_ahs",0.177816027432499
"UT",2020,"stigma_gss",0.539009551156881
"UT",2020,"stigma_family",0.268722920936356
"UT",2020,"knowledge_aware",0.534534203045705
"UT",2020,"risk_behavior",0.211463730501608
"UT",2020,"talkhiv",0.0826087444583042
"UT",2020,"illicit",0.360603872030469
"UT",2020,"homeless_col",0.0795708143600254
"UT",2020,"insur_bin",0.564684340463767
"UT",2020,"urbrur",0.952224365548393
"UT",2020,"out_gi",0.908592869719035
"UT",2020,"out_gid",0.646681840891662
"UT",2020,"out_gic",0.884633935995653
"UT",2020,"seehcp",0.830677008920157
"UT",2022,"stigma_ahs",0.183046611171636
"UT",2022,"stigma_gss",0.423741500284449
"UT",2022,"stigma_family",0.293784506358936
"UT",2022,"knowledge_aware",0.506306505010413
"UT",2022,"risk_behavior",0.319374534340694
"UT",2022,"talkhiv",0.0894505856097256
"UT",2022,"illicit",0.329508574253008
"UT",2022,"homeless_col",0.0678873754670022
"UT",2022,"insur_bin",0.955306246594512
"UT",2022,"urbrur",0.919493652094408
"UT",2022,"out_gi",0.927624039966673
"UT",2022,"out_gid",0.731545375948359
"UT",2022,"out_gic",0.916327335213289
"UT",2022,"seehcp",0.85292975122405
"UT",2024,"stigma_ahs",0.30755911997609
"UT",2024,"stigma_gss",0.678143741066091
"UT",2024,"stigma_family",0.37846444172253
"UT",2024,"knowledge_aware",0.505294262375751
"UT",2024,"risk_behavior",0.284477958207586
"UT",2024,"talkhiv",0.151849701347361
"UT",2024,"illicit",0.466514535045776
"UT",2024,"homeless_col",0.0238965949925722
"UT",2024,"insur_bin",0.765090063096833
"UT",2024,"urbrur",0.764239104806224
"UT",2024,"out_gi",0.933525672157303
"UT",2024,"out_gid",0.657414987413845
"UT",2024,"out_gic",0.821699884904986
"UT",2024,"seehcp",0.853753970085622
"VA",2016,"stigma_ahs",0.238865052176134
"VA",2016,"stigma_gss",0.57706008458711
"VA",2016,"stigma_family",0.312904824996611
"VA",2016,"knowledge_aware",0.457933554451367
"VA",2016,"risk_behavior",0.22779660610759
"VA",2016,"talkhiv",0.135605789719209
"VA",2016,"illicit",0.275364445165198
"VA",2016,"homeless_col",0.0162497368913711
"VA",2016,"insur_bin",0.86040646179493
"VA",2016,"urbrur",0.915371120270995
"VA",2016,"out_gi",0.960021106694825
"VA",2016,"out_gid",0.690717369236053
"VA",2016,"out_gic",0.795140443985361
"VA",2016,"seehcp",0.88320323761981
"VA",2018,"stigma_ahs",0.0501640365786083
"VA",2018,"stigma_gss",0.435337935692291
"VA",2018,"stigma_family",0.19184777289922
"VA",2018,"knowledge_aware",0.295998890424613
"VA",2018,"risk_behavior",0.196989639573463
"VA",2018,"talkhiv",0.0924259538316519
"VA",2018,"illicit",0.330239705310879
"VA",2018,"homeless_col",0.067433495087115
"VA",2018,"insur_bin",0.922780342749644
"VA",2018,"urbrur",0.933197420660847
"VA",2018,"out_gi",0.921196671030666
"VA",2018,"out_gid",0.698988403045398
"VA",2018,"out_gic",0.799897661593304
"VA",2018,"seehcp",0.890312555366662
"VA",2020,"stigma_ahs",0.123264923988357
"VA",2020,"stigma_gss",0.349933866557756
"VA",2020,"stigma_family",0.239064036734129
"VA",2020,"knowledge_aware",0.466858807644367
"VA",2020,"risk_behavior",0.221673693195792
"VA",2020,"talkhiv",0.123695371622965
"VA",2020,"illicit",0.229045009975233
"VA",2020,"homeless_col",0.0685210310040335
"VA",2020,"insur_bin",0.796803162142625
"VA",2020,"urbrur",0.901794608093493
"VA",2020,"out_gi",0.911092317865533
"VA",2020,"out_gid",0.659056877950632
"VA",2020,"out_gic",0.745475245187206
"VA",2020,"seehcp",0.937723210167083
"VA",2022,"stigma_ahs",0.056574794383565
"VA",2022,"stigma_gss",0.325580878988721
"VA",2022,"stigma_family",0.220408359608379
"VA",2022,"knowledge_aware",0.613170159012121
"VA",2022,"risk_behavior",0.301415208616711
"VA",2022,"talkhiv",0.142069305442613
"VA",2022,"illicit",0.302076645639991
"VA",2022,"homeless_col",0.10175459833781
"VA",2022,"insur_bin",0.941950216857966
"VA",2022,"urbrur",0.90398547917718
"VA",2022,"out_gi",0.906173800265612
"VA",2022,"out_gid",0.801260629805858
"VA",2022,"out_gic",0.794066266846717
"VA",2022,"seehcp",0.877078358882353
"VA",2024,"stigma_ahs",0.138239609603421
"VA",2024,"stigma_gss",0.472014369815524
"VA",2024,"stigma_family",0.210856488750129
"VA",2024,"knowledge_aware",0.584358611775728
"VA",2024,"risk_behavior",0.452477990108596
"VA",2024,"talkhiv",0.0916696760687859
"VA",2024,"illicit",0.306243194022541
"VA",2024,"homeless_col",0.0956181044116258
"VA",2024,"insur_bin",0.997721054289191
"VA",2024,"urbrur",0.786164431771723
"VA",2024,"out_gi",0.941779860311037
"VA",2024,"out_gid",0.805029373354224
"VA",2024,"out_gic",0.709455337609264
"VA",2024,"seehcp",0.85048845398409
"VT",2016,"stigma_ahs",0.368363614926697
"VT",2016,"stigma_gss",0.999835777179317
"VT",2016,"stigma_family",0.806985001506022
"VT",2016,"knowledge_aware",0.58330933861605
"VT",2016,"risk_behavior",0.020742178554755
"VT",2016,"talkhiv",0.183281322598781
"VT",2016,"illicit",0.340669950450989
"VT",2016,"homeless_col",0.424090631686926
"VT",2016,"insur_bin",0.941833930463677
"VT",2016,"urbrur",0.355308322926258
"VT",2016,"out_gi",1
"VT",2016,"out_gid",0.638543895250506
"VT",2016,"out_gic",0.920295286328068
"VT",2016,"seehcp",0.808134884015648
"VT",2018,"stigma_ahs",0.0707544844420909
"VT",2018,"stigma_gss",0.29119853459907
"VT",2018,"stigma_family",0.164257137412737
"VT",2018,"knowledge_aware",0.284042333680675
"VT",2018,"risk_behavior",0.323256262434669
"VT",2018,"talkhiv",0.0248507923307286
"VT",2018,"illicit",0.323985974384833
"VT",2018,"homeless_col",0.0878738672686484
"VT",2018,"insur_bin",0.940965353445821
"VT",2018,"urbrur",0.405678962871514
"VT",2018,"out_gi",0.86375556895057
"VT",2018,"out_gid",0.645948803909946
"VT",2018,"out_gic",0.871830512734143
"VT",2018,"seehcp",0.862824116210793
"WA",2016,"stigma_ahs",0.295930516277067
"WA",2016,"stigma_gss",0.785511924380504
"WA",2016,"stigma_family",0.601427789824878
"WA",2016,"knowledge_aware",0.461286582150723
"WA",2016,"risk_behavior",0.208769892026001
"WA",2016,"talkhiv",0.0963227878707862
"WA",2016,"illicit",0.308513568780747
"WA",2016,"homeless_col",0.0668396607639853
"WA",2016,"insur_bin",0.899751991390203
"WA",2016,"urbrur",0.942721517011744
"WA",2016,"out_gi",0.906283632033121
"WA",2016,"out_gid",0.736609796090071
"WA",2016,"out_gic",0.822230223416455
"WA",2016,"seehcp",0.868733117275296
"WA",2018,"stigma_ahs",0.0646698966425864
"WA",2018,"stigma_gss",0.422984806376969
"WA",2018,"stigma_family",0.140248878644341
"WA",2018,"knowledge_aware",0.405685780884326
"WA",2018,"risk_behavior",0.267300283797963
"WA",2018,"talkhiv",0.116171155920032
"WA",2018,"illicit",0.352107680436491
"WA",2018,"homeless_col",0.061753754473091
"WA",2018,"insur_bin",0.93718975791132
"WA",2018,"urbrur",0.935839445458866
"WA",2018,"out_gi",0.940489471451521
"WA",2018,"out_gid",0.799676018569936
"WA",2018,"out_gic",0.807555534423896
"WA",2018,"seehcp",0.874778217082155
"WA",2020,"stigma_ahs",0.0679469336540424
"WA",2020,"stigma_gss",0.351393926082882
"WA",2020,"stigma_family",0.258888605922725
"WA",2020,"knowledge_aware",0.577473260384024
"WA",2020,"risk_behavior",0.232150473836337
"WA",2020,"talkhiv",0.176863808551807
"WA",2020,"illicit",0.269426109676109
"WA",2020,"homeless_col",0.119768424587253
"WA",2020,"insur_bin",0.858068453997981
"WA",2020,"urbrur",0.912671652208464
"WA",2020,"out_gi",0.91005725457712
"WA",2020,"out_gid",0.761747503155029
"WA",2020,"out_gic",0.788597246267121
"WA",2020,"seehcp",0.873438502800294
"WA",2022,"stigma_ahs",0.0692088231734447
"WA",2022,"stigma_gss",0.419037368369086
"WA",2022,"stigma_family",0.128094050738812
"WA",2022,"knowledge_aware",0.707427564222162
"WA",2022,"risk_behavior",0.340956679280341
"WA",2022,"talkhiv",0.103383613347381
"WA",2022,"illicit",0.413227777175868
"WA",2022,"homeless_col",0.0523521396830771
"WA",2022,"insur_bin",0.928087899561317
"WA",2022,"urbrur",0.95095768710118
"WA",2022,"out_gi",0.963193795623676
"WA",2022,"out_gid",0.837104970365816
"WA",2022,"out_gic",0.875724005029749
"WA",2022,"seehcp",0.896026529353245
"WA",2024,"stigma_ahs",0.140703961065336
"WA",2024,"stigma_gss",0.333254756149947
"WA",2024,"stigma_family",0.167647464691009
"WA",2024,"knowledge_aware",0.679529546901557
"WA",2024,"risk_behavior",0.484158887325014
"WA",2024,"talkhiv",0.123823544446848
"WA",2024,"illicit",0.405471692457971
"WA",2024,"homeless_col",0.0662079787460478
"WA",2024,"insur_bin",0.988417559415208
"WA",2024,"urbrur",0.910456306566988
"WA",2024,"out_gi",0.941979141871957
"WA",2024,"out_gid",0.826296506193228
"WA",2024,"out_gic",0.763783871056621
"WA",2024,"seehcp",0.907373163723774
"WI",2016,"stigma_ahs",0.284917156887284
"WI",2016,"stigma_gss",0.610414962121328
"WI",2016,"stigma_family",0.564308433318958
"WI",2016,"knowledge_aware",0.40820295149394
"WI",2016,"risk_behavior",0.146549000645314
"WI",2016,"talkhiv",0.155526454010814
"WI",2016,"illicit",0.300678663130765
"WI",2016,"homeless_col",0.110309053246849
"WI",2016,"insur_bin",0.849430338054962
"WI",2016,"urbrur",0.816034436552335
"WI",2016,"out_gi",0.885011986109882
"WI",2016,"out_gid",0.61096411721438
"WI",2016,"out_gic",0.773899132102183
"WI",2016,"seehcp",0.846203290373878
"WI",2018,"stigma_ahs",0.0982187791276057
"WI",2018,"stigma_gss",0.404406408629304
"WI",2018,"stigma_family",0.19185082338902
"WI",2018,"knowledge_aware",0.31182974704738
"WI",2018,"risk_behavior",0.118457761810308
"WI",2018,"talkhiv",0.129230302268991
"WI",2018,"illicit",0.272342109035591
"WI",2018,"homeless_col",0.0792057014457364
"WI",2018,"insur_bin",0.866821631286814
"WI",2018,"urbrur",0.852921963571658
"WI",2018,"out_gi",0.91372166375198
"WI",2018,"out_gid",0.754672077179252
"WI",2018,"out_gic",0.760861088207236
"WI",2018,"seehcp",0.834438035794933
"WI",2020,"stigma_ahs",0.0564930607161394
"WI",2020,"stigma_gss",0.324059057705648
"WI",2020,"stigma_family",0.137064626059896
"WI",2020,"knowledge_aware",0.549491371442517
"WI",2020,"risk_behavior",0.224063452715919
"WI",2020,"talkhiv",0.0888660218372359
"WI",2020,"illicit",0.41692127295508
"WI",2020,"homeless_col",0.0689711262220535
"WI",2020,"insur_bin",0.842337776563283
"WI",2020,"urbrur",0.778929235821253
"WI",2020,"out_gi",0.960693426622259
"WI",2020,"out_gid",0.638919382431056
"WI",2020,"out_gic",0.719241306866507
"WI",2020,"seehcp",0.91990210441511
"WI",2022,"stigma_ahs",0.0477175047355184
"WI",2022,"stigma_gss",0.475807394691916
"WI",2022,"stigma_family",0.199851089123314
"WI",2022,"knowledge_aware",0.513742124705269
"WI",2022,"risk_behavior",0.208088421637247
"WI",2022,"talkhiv",0.0722456749551581
"WI",2022,"illicit",0.332613440375666
"WI",2022,"homeless_col",0.0605437518411281
"WI",2022,"insur_bin",0.951911867751144
"WI",2022,"urbrur",0.652756959522458
"WI",2022,"out_gi",0.91881781278058
"WI",2022,"out_gid",0.805461126647752
"WI",2022,"out_gic",0.773375123651065
"WI",2022,"seehcp",0.853002805215501
"WI",2024,"stigma_ahs",0.197551580360031
"WI",2024,"stigma_gss",0.261135282280598
"WI",2024,"stigma_family",0.119267638253822
"WI",2024,"knowledge_aware",0.537844511505585
"WI",2024,"risk_behavior",0.438528883502494
"WI",2024,"talkhiv",0.194416637081544
"WI",2024,"illicit",0.312934745212473
"WI",2024,"homeless_col",0.0799286020586881
"WI",2024,"insur_bin",0.978817540050962
"WI",2024,"urbrur",0.826817955774653
"WI",2024,"out_gi",0.995248661552552
"WI",2024,"out_gid",0.68487473978983
"WI",2024,"out_gic",0.81853642834244
"WI",2024,"seehcp",0.854573307380111
"WV",2016,"stigma_ahs",0.275918394248998
"WV",2016,"stigma_gss",0.402963277865538
"WV",2016,"stigma_family",0.749779588605083
"WV",2016,"knowledge_aware",0.632336328632871
"WV",2016,"risk_behavior",0.176095368329883
"WV",2016,"talkhiv",0.100812169208547
"WV",2016,"illicit",0.441720372138984
"WV",2016,"homeless_col",0
"WV",2016,"insur_bin",0.852472883663849
"WV",2016,"urbrur",0.594148061252125
"WV",2016,"out_gi",0.930603158923192
"WV",2016,"out_gid",0.755459085710669
"WV",2016,"out_gic",0.829328076303122
"WV",2016,"seehcp",0.972440649131037
"WV",2018,"stigma_ahs",0.0923436122784027
"WV",2018,"stigma_gss",0.333905715635004
"WV",2018,"stigma_family",0.381035107361344
"WV",2018,"knowledge_aware",0.258729615091274
"WV",2018,"risk_behavior",0.126712469195611
"WV",2018,"talkhiv",0.104073196393143
"WV",2018,"illicit",0.246882156382583
"WV",2018,"homeless_col",0.168510958179476
"WV",2018,"insur_bin",0.926488135175422
"WV",2018,"urbrur",0.756935516718557
"WV",2018,"out_gi",0.940342757212069
"WV",2018,"out_gid",0.557724434351628
"WV",2018,"out_gic",0.858533038425878
"WV",2018,"seehcp",0.883137665646154
"WV",2020,"stigma_ahs",0.150081392774014
"WV",2020,"stigma_gss",0.421030802330125
"WV",2020,"stigma_family",0.202496203720281
"WV",2020,"knowledge_aware",0.469134756357899
"WV",2020,"risk_behavior",0.258702747046779
"WV",2020,"talkhiv",0.0296304594678597
"WV",2020,"illicit",0.258143356392545
"WV",2020,"homeless_col",0.0297500475560769
"WV",2020,"insur_bin",0.66778599356321
"WV",2020,"urbrur",0.549634596734901
"WV",2020,"out_gi",0.960539749277166
"WV",2020,"out_gid",0.5569326809464
"WV",2020,"out_gic",0.773244645088518
"WV",2020,"seehcp",0.804745971138087
"WV",2022,"stigma_ahs",0.15281359045636
"WV",2022,"stigma_gss",0.492179349944543
"WV",2022,"stigma_family",0.307233777179535
"WV",2022,"knowledge_aware",0.385049203192333
"WV",2022,"risk_behavior",0.448208493632837
"WV",2022,"talkhiv",0.0538016230320407
"WV",2022,"illicit",0.400438874993522
"WV",2022,"homeless_col",0
"WV",2022,"insur_bin",0.934795905312956
"WV",2022,"urbrur",0.823461051783741
"WV",2022,"out_gi",0.956099949273652
"WV",2022,"out_gid",0.72442054756804
"WV",2022,"out_gic",0.87604894143978
"WV",2022,"seehcp",0.700887814449026
